date,state,district,pincode,age_0_5,age_5_17,age_18_greater
19-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05365,7,0,0
25-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05358,2,0,0
21-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05344,1,0,0
22-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05376,5,0,0
10-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05420,0,2,0
08-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05378,0,2,0
23-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05421,2,0,0
15-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05370,5,1,0
07-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05397,3,0,0
15-10-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05387,2,0,0
02-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05374,9,0,0
31-10-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05422,1,0,0
03-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05422,0,1,0
18-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05362,1,0,0
02-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05384,6,0,0
19-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05377,1,0,0
15-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05371,3,0,0
10-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05414,2,0,0
08-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05371,0,4,0
18-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05408,4,1,0
27-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05393,1,0,0
25-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05421,2,0,0
26-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05341,1,0,0
17-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05344,1,1,0
24-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05374,3,0,0
28-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05375,1,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05410,2,1,0
16-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05354,2,0,0
23-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05378,6,5,0
11-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05399,1,0,0
23-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05344,2,0,0
23-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05370,2,0,0
08-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05392,1,0,0
03-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05362,0,1,0
11-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05423,11,0,0
23-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05378,5,0,0
16-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05388,1,0,0
01-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05394,1,0,0
16-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05383,2,0,0
03-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05373,2,0,0
18-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05390,1,1,0
25-10-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05381,3,0,0
10-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05396,4,2,0
13-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05392,2,0,0
22-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05372,3,0,0
30-10-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05419,2,0,0
19-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05375,2,0,0
04-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05412,1,0,0
12-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05378,5,3,0
06-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05345,1,1,0
01-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05423,13,0,0
17-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05424,0,1,0
03-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05407,1,0,0
08-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05374,0,1,0
22-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05417,1,2,0
22-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05345,1,1,0
11-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05378,2,0,0
10-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05367,5,0,0
15-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05350,4,0,0
13-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05369,0,1,0
28-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05408,1,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05406,1,0,0
01-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05371,2,0,0
26-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05371,0,1,0
08-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05423,1,0,0
10-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05366,4,0,0
17-10-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05349,1,0,0
16-10-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05343,2,0,0
25-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05408,4,2,0
31-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05366,3,0,0
15-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05361,4,0,0
25-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05407,1,0,0
31-10-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05385,6,2,0
23-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05366,2,0,0
15-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05355,1,1,0
06-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05395,1,0,0
08-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05380,5,0,0
11-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05345,3,1,0
18-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05408,7,1,0
25-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05387,3,0,0
02-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05405,1,1,0
26-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05410,3,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05369,1,0,0
24-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05378,5,0,0
25-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05416,4,0,0
29-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05425,1,0,0
01-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05344,1,0,0
15-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05372,4,0,0
04-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05407,1,0,0
10-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05373,1,0,0
25-10-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05403,1,0,0
02-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05417,8,3,0
25-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05363,1,0,0
03-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05362,1,0,0
06-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05343,2,0,0
21-10-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05361,1,0,0
06-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05391,2,0,0
10-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05350,1,0,0
18-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05367,4,0,0
31-10-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05382,1,3,0
19-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05388,1,0,0
25-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05384,1,0,0
31-10-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05386,2,1,0
03-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05388,1,0,0
15-12-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05402,1,0,0
19-10-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05373,2,0,0
10-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05381,3,0,0
15-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05374,1,0,0
15-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05412,1,0,0
08-09-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05394,4,0,0
16-10-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05379,1,0,0
15-11-2025,Tamil Nadu,Tiruchirappalli,SAMPLE_PIN_05369,3,1,0
19-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05426,3,1,0
23-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05427,1,2,0
19-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05428,0,1,0
19-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05429,2,0,0
26-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05430,1,1,0
14-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05431,1,0,0
12-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05432,1,0,0
16-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05433,3,1,0
27-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05434,2,0,0
18-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05435,3,0,0
11-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05436,1,0,0
22-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05437,5,0,0
16-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05438,1,1,0
11-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05439,0,1,0
10-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05440,13,1,0
25-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05441,3,0,0
12-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05442,1,0,0
23-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05443,2,0,0
29-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05444,1,0,0
06-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05435,0,1,0
09-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05445,1,0,0
03-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05438,2,0,0
04-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05446,6,0,0
20-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05440,0,1,0
01-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05447,1,0,0
29-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05448,0,1,0
23-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05449,2,0,0
31-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05450,1,0,0
22-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05451,4,0,0
19-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05452,1,0,0
12-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05453,1,0,0
18-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05454,3,0,0
19-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05455,2,1,0
16-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05456,1,1,0
25-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05457,0,1,0
29-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05458,0,1,0
17-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05459,2,0,0
05-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05460,1,1,0
17-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05461,2,0,0
27-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05440,2,0,0
19-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05462,1,0,0
19-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05440,0,1,0
19-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05457,1,1,0
25-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05446,7,0,0
08-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05463,1,2,0
25-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05464,1,0,0
22-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05435,3,1,0
18-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05465,2,0,0
19-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05466,1,0,0
27-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05466,2,0,0
08-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05467,1,0,0
11-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05438,0,1,0
25-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05458,3,0,0
24-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05468,1,0,0
29-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05459,1,0,0
26-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05469,2,0,0
11-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05457,1,0,0
29-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05470,3,0,0
08-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05471,1,1,0
31-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05440,8,0,0
02-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05439,4,0,0
13-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05445,1,0,0
25-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05472,0,1,0
19-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05473,1,0,0
08-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05474,2,0,0
22-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05475,6,0,0
10-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05454,3,1,0
25-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05476,1,0,0
09-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05458,2,2,0
09-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05477,1,0,0
29-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05478,4,0,0
26-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05479,3,0,0
20-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05466,2,0,0
31-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05437,1,0,0
20-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05469,2,0,0
25-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05463,1,0,0
01-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05440,7,0,0
16-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05428,2,0,0
06-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05435,2,0,0
02-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05477,0,1,0
18-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05473,1,0,0
25-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05441,1,0,0
27-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05480,1,0,0
31-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05458,8,2,0
18-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05481,1,1,0
18-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05482,1,0,0
27-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05483,1,0,0
09-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05427,1,0,0
05-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05435,1,0,0
14-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05476,1,0,0
07-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05474,0,1,0
05-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05453,1,0,0
02-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05461,1,0,0
25-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05484,2,0,0
02-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05444,5,0,0
15-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05485,2,0,0
25-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05431,2,0,0
19-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05481,3,0,0
25-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05457,1,0,0
11-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05460,1,0,0
16-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05486,2,0,0
03-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05487,1,0,0
13-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05463,4,0,0
08-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05433,0,1,0
31-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05480,2,0,0
30-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05468,3,1,0
23-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05445,2,0,0
22-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05444,9,0,0
14-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05488,0,1,0
25-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05480,2,0,0
22-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05489,1,0,0
24-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05490,3,1,0
16-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05491,2,0,0
02-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05490,2,0,0
15-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05457,2,2,0
22-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05492,4,0,0
27-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05485,3,0,0
20-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05458,3,0,0
27-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05465,1,0,0
09-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05437,1,0,0
29-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05434,3,0,0
27-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05434,2,0,0
21-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05427,1,0,0
15-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05488,0,1,0
26-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05493,1,0,0
27-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05439,1,0,0
03-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05494,1,0,0
05-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05463,1,0,0
22-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05463,6,0,0
02-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05473,1,0,0
13-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05495,2,0,0
24-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05496,1,1,0
15-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05497,2,1,0
25-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05449,1,1,0
24-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05496,1,0,0
19-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05434,1,0,0
02-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05498,1,0,0
06-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05499,1,0,0
08-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05480,3,0,0
09-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05500,1,1,0
14-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05474,1,1,0
17-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05476,1,1,0
16-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05500,0,1,0
17-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05450,1,0,0
11-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05459,1,0,0
28-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05463,1,1,0
07-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05501,1,1,0
31-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05476,1,0,0
25-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05426,2,0,0
22-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05469,2,2,0
12-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05502,1,1,0
17-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05430,2,0,0
03-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05454,2,1,0
14-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05429,1,0,0
13-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05503,1,0,0
31-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05470,6,0,0
21-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05458,4,0,0
19-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05481,8,1,0
17-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05435,2,1,0
25-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05504,2,0,0
25-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05505,1,0,0
12-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05506,1,0,0
17-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05471,0,1,0
18-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05496,6,0,0
25-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05489,0,1,0
02-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05507,1,0,0
27-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05455,1,0,0
09-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05499,1,0,0
29-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05458,5,0,0
22-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05440,8,0,0
15-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05484,1,0,0
20-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05447,1,0,0
17-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05436,1,0,0
28-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05503,1,0,0
08-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05458,4,0,0
02-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05483,1,1,0
18-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05508,1,1,0
25-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05442,1,0,0
18-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05432,1,0,0
21-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05509,1,0,0
13-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05510,1,2,0
15-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05446,5,1,0
06-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05511,0,1,0
02-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05471,1,0,0
26-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05512,1,0,0
18-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05513,1,0,0
25-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05430,3,1,0
06-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05471,1,0,0
10-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05514,4,1,0
19-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05515,1,0,0
23-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05467,1,0,0
30-10-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05516,1,0,0
07-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05517,2,0,0
06-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05156,0,1,0
06-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05158,1,0,0
26-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05480,3,1,0
31-12-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05450,0,1,0
03-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05491,2,1,0
01-09-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05457,2,0,0
02-11-2025,Tamil Nadu,Tirunelveli,SAMPLE_PIN_05518,1,0,0
